Temperature,Fe,O2,Silicate,Nitrate,pH,Phosphate,Salinity,SPCO2,Chla,PAR,DOC,NH4,Iceberg,NPP
19.221563,0.000508851,239.73718,1.4379392,0.00311554,7.9823804,0.04657083,34.358395,44.669952,0.057279958,0.6336759,14.170068,0.000152006,0.000406174,0.41322369
19.111738,0.000539332,240.00585,1.4328043,0.003043996,7.981071,0.046565907,34.328564,44.779545,0.05826225,0.6372362,14.016757,0.000136666,0.000112537,0.40168703
19.044582,0.000571092,240.20047,1.4303738,0.00330436,7.98368,0.046124063,34.293568,44.929382,0.059978283,0.63360333,13.8814375,0.000131936,2.74E-07,0.435856381
18.940002,0.000612155,240.79365,1.4334582,0.003699515,7.9862165,0.0447317,34.268085,44.942932,0.05989774,0.6324185,13.7880985,0.000130294,6.61E-11,0.496671409
18.853046,0.00068391,241.20703,1.4589727,0.004232311,7.9879227,0.04201983,34.249065,44.928883,0.060673618,0.6314262,13.758544,0.000129706,6.21E-13,0.563329137
21.606956,0.000348138,229.72403,1.088313,0.003566315,8.021408,0.037660386,34.715218,43.642292,0.09100347,0.6048101,15.434964,0.000566935,0.007340895,1.027767606
21.14003,0.000397149,233.77489,1.3331946,0.004233394,8.018251,0.041817242,33.776115,45.386856,0.0831759,0.59570044,14.456307,0.000508681,0.008570651,0.95563012
20.324768,0.00044637,238.41903,1.576016,0.004710954,8.016507,0.047027806,32.89431,46.524185,0.07608938,0.5928914,13.571211,0.000443715,0.008185443,0.846995305
19.822573,0.00048114,241.6015,1.7659678,0.004041119,8.013619,0.05143604,32.29022,47.553596,0.06959836,0.5877258,12.978086,0.000374417,0.006216366,0.686352227
19.77544,0.000500781,242.28084,1.8946346,0.003969254,8.007419,0.05463874,31.891903,48.673634,0.06568345,0.57217425,12.618523,0.000394845,0.0059789,0.643945801
19.86649,0.000510768,242.16485,1.9710406,0.003959509,8.001318,0.057304005,31.620266,49.57844,0.06375743,0.57346326,12.391331,0.000379068,0.001995473,0.640618813
19.852625,0.000512258,242.27452,2.0034576,0.004013945,7.9892054,0.05971038,31.451323,49.977093,0.062021274,0.5673861,12.235238,0.000349622,0.000980434,0.624234989
20.05397,0.000503381,241.39637,1.9973598,0.004285203,7.9784064,0.06172931,31.391527,50.537163,0.060498347,0.5672676,12.105243,0.000362677,0.000336136,0.668695078
19.792866,0.000476201,242.32043,1.9532733,0.00417868,7.966623,0.063407206,31.485153,50.359108,0.059768547,0.57540137,11.981183,0.000359227,0.000185147,0.64666175
19.807861,0.000428041,241.97881,1.8593322,0.004407415,7.9606023,0.06406926,31.713305,50.430523,0.058300666,0.5743075,11.897035,0.000402128,5.32E-05,0.666504226
19.562899,0.000366671,242.9248,1.7263559,0.00418512,7.9542174,0.06389703,31.96136,50.004395,0.057754736,0.5898085,11.9160805,0.000347599,1.28E-08,0.64649467
19.430696,0.000307247,243.00149,1.5802723,0.004006754,7.9591146,0.06242038,32.264183,49.195816,0.056993445,0.61933064,12.134415,0.000350663,1.21E-10,0.668164308
20.49799,0.000254491,238.25578,1.400011,0.004015924,7.963659,0.057815494,32.895947,49.126,0.05682273,0.62043184,12.863087,0.000459889,4.23E-13,0.845872067
21.410103,0.000207615,232.06602,1.1589762,0.00327844,7.975297,0.04942406,34.13262,47.24846,0.056290068,0.6366878,14.297195,0.000520516,9.69E-13,1.023795314
21.892727,0.000177481,228.2658,0.91406266,0.002739123,7.9860005,0.038944243,35.452255,44.110413,0.05595124,0.6440236,16.16071,0.000701835,8.66E-14,1.313680654
21.779251,0.000190463,229.24529,0.8730336,0.002446755,7.996675,0.033070904,35.832058,41.96977,0.056249206,0.6565743,17.115189,0.000850759,2.48E-14,1.459591073
21.097124,0.000256037,233.37615,1.0629009,0.002585499,8.014936,0.03403573,35.351772,41.56002,0.057603487,0.66066444,16.74107,0.000781349,1.19E-15,1.210130669
20.13584,0.000355367,237.73387,1.3070244,0.002875367,8.02854,0.038115737,34.56504,42.148853,0.058828587,0.6473668,15.790274,0.000458182,1.85E-16,0.704963555
19.889473,0.000442472,239.22783,1.4693697,0.003110942,8.027204,0.04312533,33.88492,43.93889,0.056832523,0.62562627,14.898576,0.00025312,8.26E-18,0.481947958
19.975508,0.000488485,239.40288,1.5500892,0.002994752,8.019319,0.047170797,33.48578,45.658356,0.05319356,0.61652017,14.27805,0.000203535,1.70E-18,0.425431772
19.70235,0.00050018,240.65164,1.5824438,0.003103799,8.005962,0.050142906,33.295464,46.15386,0.05128479,0.62081766,13.890798,0.000179701,3.21E-21,0.413514772
22.325016,0.001210137,232.20368,2.101578,0.020936624,7.9529014,0.015807927,30.490917,51.107845,0.12341411,0.6254839,12.515146,0.001038081,0.012201082,4.010852195
21.658678,0.000810794,233.8084,1.801267,0.013596805,7.9473734,0.039762435,31.457994,49.947296,0.11928157,0.6063698,12.529997,0.000791218,0.007649033,2.5445523
21.746614,0.00066705,233.06999,1.6165974,0.011531111,7.94655,0.04432195,32.01911,49.528126,0.11274527,0.60382015,12.796718,0.00072962,0.005591997,2.219172526
21.600431,0.000563087,232.51197,1.4445162,0.009777706,7.956798,0.046974452,32.366737,48.147606,0.10942978,0.6022593,13.096067,0.000677086,0.001811488,1.936902378
21.377203,0.000492261,232.12714,1.3032273,0.008984619,7.9658275,0.047944643,32.597992,46.62667,0.104398954,0.59203374,13.425363,0.000698171,0.002089115,1.733573457
21.807814,0.000446141,230.17377,1.2038096,0.008043705,7.9749117,0.047992897,32.925816,46.470287,0.10219469,0.59417415,13.819838,0.000725862,0.000362537,1.721797793
22.010004,0.000408267,229.12449,1.1211091,0.005890712,7.99206,0.047641035,33.664654,46.309326,0.099473385,0.6037918,14.369243,0.000698107,9.50E-05,1.512716602
21.883453,0.000392311,229.69905,1.0984283,0.005226362,7.995767,0.04826117,33.95006,45.93085,0.09763072,0.60541,14.670374,0.000724032,2.49E-06,1.458789316
21.988766,0.000410672,231.19868,1.168613,0.005707588,7.9903865,0.05133261,33.659313,46.828503,0.0961861,0.61620903,14.438953,0.000731905,2.35E-08,1.609936508
21.523653,0.00045572,235.17522,1.313207,0.007015365,7.9902744,0.056780118,32.917175,47.7081,0.09514938,0.61461884,13.79801,0.000791516,8.43E-11,1.747409864
20.539152,0.000484707,240.32177,1.4042382,0.006678735,7.995699,0.05999351,32.482098,47.168026,0.092802904,0.6168549,13.367011,0.000722166,1.90E-10,1.552350874
20.082115,0.000494853,242.37251,1.4291735,0.007892519,7.990915,0.060090744,32.164642,46.43532,0.09249058,0.58419365,13.178821,0.000874707,1.76E-11,1.550627194
20.038967,0.000477019,241.71321,1.3785986,0.007031117,7.9876175,0.057757945,32.31138,45.40717,0.0923228,0.5824995,13.436779,0.000849435,5.05E-12,1.437070015
20.845385,0.00044342,236.65991,1.286235,0.005720227,7.9980416,0.05274339,32.903362,45.356903,0.09145211,0.6117741,13.987316,0.000626463,2.74E-13,1.369351734
21.523384,0.000404559,232.38707,1.2107359,0.004621503,8.003478,0.046879246,33.88402,45.655453,0.08945592,0.6133209,14.543,0.000620745,4.85E-14,1.253631686
20.942543,0.000418902,235.11037,1.316511,0.004780366,8.000277,0.047311147,33.615276,45.708145,0.086292086,0.60838974,14.206275,0.000514337,2.72E-15,1.096044826
19.939398,0.000467296,240.8319,1.5480081,0.005883428,7.998489,0.0516184,32.685062,46.379436,0.081560305,0.58434427,13.341373,0.000485822,5.96E-16,0.990621757
18.765226,0.00051184,247.13983,1.7602708,0.005960544,7.9983964,0.056796445,31.96887,46.873615,0.07562775,0.5813149,12.588822,0.000408495,2.64E-18,0.834271322
18.421646,0.00053726,249.51158,1.9025564,0.005381937,7.9949727,0.06036871,31.57308,47.89245,0.07112559,0.5835576,12.138355,0.000347631,1.57E-28,0.725485414
18.58587,0.000545142,248.9872,1.98632,0.005118405,7.9897933,0.062398714,31.395807,48.982536,0.0676299,0.5702053,11.925873,0.000381833,2.48E-32,0.687530074
19.027021,0.000461566,243.67782,1.5816984,0.003712934,7.983717,0.054550164,33.39256,46.37296,0.051788204,0.6140834,13.399908,0.000193459,0.024377825,0.428376875
18.937304,0.000442999,243.17104,1.5561146,0.003610089,7.978575,0.053801396,33.695065,45.926266,0.052345527,0.6143481,13.503711,0.00018821,0.02373406,0.426077937
18.750223,0.000425721,243.2142,1.5263619,0.00337501,7.974141,0.05262305,33.941517,45.321625,0.0529221,0.6085904,13.630964,0.000186251,0.019425892,0.390495946
18.4354,0.000415685,244.15725,1.501951,0.003199737,7.97707,0.0518894,34.029682,44.693478,0.053335636,0.6087762,13.687749,0.000178224,0.014980041,0.366306935
18.184923,0.000415946,244.87402,1.4846943,0.003052399,7.9785,0.051526924,34.029953,44.298187,0.053514945,0.60573226,13.685987,0.000173363,0.011442365,0.349066994
18.103872,0.000426319,244.92401,1.4721497,0.00301116,7.9807777,0.051264047,34.019558,44.267506,0.05478367,0.59867454,13.660962,0.000162475,0.009442572,0.336494269
18.102549,0.000443265,244.69335,1.4612299,0.003002947,7.9804354,0.050769715,34.065132,44.367645,0.056831283,0.62497324,13.647183,0.000141522,0.004307315,0.34967741
18.178541,0.000462283,244.32778,1.4499996,0.003357269,7.9846587,0.04995142,34.090027,44.554234,0.059210968,0.61983806,13.621751,0.000138296,0.001447696,0.392609037
18.083008,0.000485101,244.61181,1.4413997,0.003762568,7.986014,0.048709808,34.100845,44.43719,0.060337698,0.6243616,13.586056,0.000133563,0.000534216,0.438808524
17.961956,0.000526238,245.0743,1.4403551,0.004051752,7.9870377,0.046750127,34.10807,44.314125,0.061407154,0.62665814,13.562793,0.00013376,6.07E-05,0.478797537
20.09927,0.000970592,242.41355,2.243836,0.014882796,7.9329104,0.04952306,30.485237,51.08554,0.11280634,0.61258227,11.426941,0.00072841,3.58E-27,2.400979968
17.232424,0.000586325,256.49637,2.062895,0.006264518,7.971885,0.07058433,30.94919,48.90553,0.071044786,0.5662961,11.240933,0.000405759,0.025000073,0.752696997
17.579304,0.000574205,254.94778,2.0765017,0.005974694,7.9689064,0.07114038,30.946894,49.530468,0.06911738,0.56558406,11.225419,0.000396269,0.032105261,0.735431892
17.628056,0.000555353,253.97915,2.0680898,0.005661546,7.967411,0.071747025,31.018307,49.63293,0.066685796,0.55413204,11.233045,0.000382556,0.027315482,0.67716114
17.966578,0.000526101,252.32646,2.0332455,0.005438377,7.9619584,0.07232533,31.14268,50.230465,0.06437743,0.5526239,11.242211,0.000377383,0.019515972,0.680289322
18.106287,0.000482192,251.71685,1.9623246,0.005004009,7.956731,0.07249784,31.36715,50.444836,0.062080246,0.57539153,11.263509,0.000344545,0.020229958,0.670841948
18.166689,0.000425696,251.23745,1.8550408,0.005186863,7.952948,0.07190383,31.634546,50.426888,0.06030229,0.58281654,11.2966765,0.000345191,0.014708715,0.68769704
18.136513,0.000367357,251.36942,1.7377269,0.004968761,7.945601,0.07085214,31.805006,50.16339,0.05889885,0.5939087,11.34543,0.000314145,0.009680148,0.672949296
18.207714,0.000320433,251.19093,1.6410479,0.004697096,7.9509687,0.06945226,31.919493,50.036118,0.05797234,0.62842757,11.452294,0.000285492,0.005952858,0.668646669
18.793793,0.000287028,248.33263,1.5582261,0.004643946,7.956423,0.066763336,32.13074,50.079494,0.057888665,0.6274584,11.753695,0.000295312,0.001784348,0.699761556
18.762358,0.000261461,246.14865,1.4552871,0.004041841,7.9633493,0.061400155,32.770668,47.82499,0.05769312,0.6275053,12.466994,0.000315817,0.000627248,0.65478653
19.386898,0.000246239,241.45143,1.3301129,0.003813547,7.9689093,0.053202464,33.7093,45.93845,0.057595124,0.62816566,13.56181,0.000396147,9.15E-05,0.731812735
19.845377,0.000250587,238.68434,1.2506739,0.003336773,7.9781375,0.04541737,34.470963,44.21293,0.05746817,0.63467187,14.603488,0.000468125,0.000173166,0.780634247
19.53668,0.00029126,239.74453,1.2913119,0.002988846,7.994764,0.042638578,34.515434,42.998127,0.058070604,0.6244583,14.953962,0.00047003,3.18E-06,0.68243021
18.881462,0.000360438,242.82263,1.4081418,0.003125993,8.01031,0.04430836,34.08316,42.705307,0.059266793,0.6206327,14.675659,0.00036647,7.14E-06,0.544654606
18.74238,0.000425966,244.66135,1.5158165,0.003492877,8.018351,0.04805364,33.55428,43.97109,0.059317183,0.6109914,14.130909,0.000250863,6.65E-07,0.467125077
18.697575,0.000460716,246.01817,1.577916,0.003782718,8.018246,0.05196408,33.186306,45.333527,0.05736713,0.6032447,13.622065,0.000215397,1.91E-07,0.452827719
18.269848,0.00046633,247.75,1.6009025,0.003703728,8.014029,0.05511392,33.003033,45.50187,0.054681932,0.6036447,13.261037,0.000195156,1.06E-08,0.419135005
18.20489,0.000460595,247.91236,1.5996577,0.00382247,8.000108,0.056882862,32.996117,45.750565,0.052890828,0.59392774,13.077465,0.000200374,1.94E-09,0.414763514
18.450243,0.000450056,246.39203,1.5868051,0.003760499,7.988765,0.057290108,33.14617,46.181046,0.052317686,0.5931403,13.0505385,0.000197177,1.19E-10,0.40803911
18.391527,0.00043777,245.97144,1.5650039,0.003463049,7.9821706,0.056842684,33.439735,45.920208,0.05254093,0.6039189,13.133007,0.000183416,2.71E-11,0.385356207
18.215002,0.000423663,246.11059,1.538398,0.003043515,7.977258,0.05581884,33.68085,45.38171,0.05292227,0.60164744,13.24593,0.000180107,2.16E-13,0.34057698
17.946625,0.000410739,246.74189,1.5149597,0.002876132,7.977811,0.054978507,33.784256,44.79768,0.05349484,0.6028468,13.299252,0.000174168,7.08E-21,0.323024112
17.758228,0.000405047,247.21058,1.4971646,0.002922004,7.977854,0.054388896,33.81672,44.46463,0.053821543,0.59554076,13.316404,0.000176466,3.15E-23,0.325488948
18.78016,0.000799775,250.2116,2.2295502,0.011900607,7.9247775,0.06807395,30.497398,51.334545,0.1012012,0.6114584,10.881656,0.000552242,0.021007543,1.687288113
18.780872,0.000724531,249.09598,2.0348188,0.011346508,7.936484,0.07047483,30.780144,50.444202,0.09704951,0.5892502,11.081784,0.000584384,0.015456676,1.528235528
19.306393,0.000674443,246.43402,1.8842355,0.009581258,7.9438467,0.070676164,31.144594,50.515347,0.09203501,0.5887192,11.360358,0.000575441,0.004434481,1.418217777
19.513275,0.000646749,245.43108,1.8041184,0.008156986,7.951695,0.07073487,31.405073,50.621593,0.08851278,0.60402507,11.560809,0.000518952,0.000680582,1.34130225
18.460838,0.00065073,250.43586,1.8288662,0.007638017,7.953456,0.07321064,31.200296,49.521873,0.08556995,0.60633355,11.422079,0.000490902,0.000290313,1.185156334
17.045813,0.000679609,258.69557,1.9421844,0.008139435,7.9509788,0.07816141,30.642973,48.63668,0.083462764,0.60077745,10.902844,0.000503592,0.000616697,1.100841581
15.490647,0.00071771,267.45576,2.0831723,0.009418809,7.9490147,0.08360388,30.19206,48.230286,0.07894817,0.57564557,10.27835,0.000684874,0.000212071,1.038662093
14.806676,0.000735871,272.19948,2.1586744,0.009403624,7.941987,0.086453656,30.106108,48.44579,0.077073666,0.57878524,9.951186,0.000714849,0.000129023,1.006278371
14.359584,0.000728366,274.05664,2.144774,0.009699974,7.9403267,0.08565745,30.06849,47.483364,0.07652832,0.54741836,9.967336,0.00076675,3.70E-05,0.947456974
15.293227,0.000694927,268.74807,2.0536487,0.008697337,7.9436016,0.081217186,30.27508,47.52682,0.07731306,0.5437695,10.381804,0.000728389,2.06E-06,0.923511767
17.129507,0.000634757,258.0932,1.8978467,0.006695664,7.958282,0.07356581,31.058851,47.982548,0.078957775,0.57972187,11.221723,0.000522571,3.76E-07,0.905917789
18.409943,0.000585427,250.38418,1.7872079,0.005674985,7.963688,0.06728082,31.880003,48.365524,0.08112863,0.59958994,11.917502,0.000469979,2.31E-08,0.893333422
17.799334,0.000593656,252.8402,1.8416737,0.005877815,7.960483,0.06821646,31.692364,47.83718,0.08089249,0.5971053,11.780006,0.000437318,5.27E-09,0.837963813
16.810259,0.000620349,257.9267,1.9562447,0.007101287,7.959921,0.07187124,31.147448,47.48712,0.078680954,0.56588656,11.320128,0.000561913,4.30E-11,0.83736955
16.212431,0.000637245,261.79817,2.0465218,0.007804669,7.962574,0.07551324,30.864262,48.05408,0.07631119,0.5691083,10.937999,0.000577778,5.32E-18,0.8735998
16.004494,0.000633109,263.49398,2.0930206,0.007305254,7.960011,0.07779923,30.7424,48.546856,0.074992466,0.57790446,10.720031,0.000466773,5.21E-20,0.837497968
16.151232,0.000617009,262.8621,2.1063485,0.007308424,7.95611,0.07824197,30.742146,48.974598,0.0735175,0.5619099,10.673101,0.000492334,4.61E-30,0.819373128
16.603884,0.000591978,260.63448,2.0968057,0.007152677,7.953569,0.077945784,30.782084,49.534847,0.07202967,0.5626111,10.704297,0.00047242,1.19E-33,0.819594889
17.968042,0.002661434,258.04836,3.0749892,0.02583967,7.9228644,0.03340698,27.813477,50.85343,0.14128475,0.6485659,10.390272,0.001147779,1.78E-15,3.716169788
17.427073,0.001114269,258.55926,2.8757234,0.014575277,7.908218,0.06409823,29.407814,52.013073,0.106997926,0.62228566,10.228321,0.000622438,1.16E-29,1.887292639
16.865685,0.000941887,260.64524,2.6205964,0.011841403,7.915444,0.07332786,29.816122,51.186337,0.09618762,0.6136636,10.163999,0.000529598,1.87E-31,1.457699224
17.21934,0.000430851,253.0537,1.5944006,0.003569254,7.9972596,0.062650564,32.83356,45.902805,0.05732581,0.5784097,12.503574,0.000233834,1.62E-06,0.398998763
17.226652,0.000428363,252.25657,1.5743201,0.003378533,7.989107,0.06270033,32.965256,45.76826,0.056148372,0.5915092,12.490982,0.000215436,3.97E-13,0.373678044
17.256847,0.000423966,251.566,1.5503366,0.003040374,7.9829063,0.06205587,33.141155,45.601974,0.055352364,0.5897303,12.536354,0.000208369,7.79E-15,0.342670487
17.161144,0.000414648,251.47638,1.5263607,0.002834881,7.980294,0.06105445,33.29153,45.20366,0.05529763,0.5980689,12.594301,0.000192631,5.68E-22,0.325881999
17.057713,0.000404418,251.45257,1.5052657,0.002843457,7.977784,0.059950795,33.411537,44.864758,0.05518253,0.59947765,12.6522975,0.000190265,4.37E-24,0.32185991
17.008204,0.000395791,251.21048,1.4872802,0.002861685,7.977788,0.05886867,33.491947,44.627964,0.05527443,0.59607625,12.703573,0.000186277,3.03E-25,0.321042476
16.878727,0.000388361,251.18104,1.4707389,0.002861962,7.974801,0.057683,33.57755,44.285282,0.055691806,0.60956264,12.766742,0.000174601,1.13E-26,0.328170528
14.484827,0.000574563,272.76254,2.0478312,0.007904635,7.9270463,0.09020021,30.942453,48.81649,0.07948966,0.5768003,9.947835,0.000636309,7.84E-11,0.856360989
14.616331,0.000523041,271.4134,1.987344,0.007086731,7.9308805,0.08867635,31.072407,48.80338,0.07771282,0.5832688,10.030813,0.000562031,1.62E-12,0.7819988
15.025731,0.000470589,269.0285,1.9113458,0.0069577,7.9314437,0.08669995,31.208958,49.127804,0.07601034,0.5804327,10.156859,0.000512435,5.65E-19,0.774579978
15.336868,0.000421235,267.5734,1.8287537,0.006697064,7.93278,0.084603314,31.341423,49.28927,0.07345929,0.58480656,10.298502,0.000470957,1.05E-20,0.766394307
15.425518,0.000378748,266.96593,1.7492913,0.006920284,7.936907,0.08256365,31.415956,49.118504,0.07060624,0.5796908,10.407968,0.000467969,1.06E-21,0.766946569
15.718644,0.000345803,266.0288,1.6880017,0.007215283,7.9396095,0.080704755,31.431936,49.46719,0.068162924,0.58518505,10.48775,0.000409416,6.18E-23,0.816194673
15.95873,0.000322634,265.5397,1.6498246,0.007230876,7.945775,0.07929271,31.47235,49.83794,0.066543274,0.6112691,10.546191,0.000332454,1.04E-31,0.84642407
16.201015,0.000306208,264.61622,1.6275226,0.006919959,7.951743,0.078283374,31.492323,50.13178,0.065152395,0.60900646,10.589213,0.000308603,1.71E-32,0.818004822
15.855559,0.000295428,264.62948,1.6148682,0.005446754,7.9568734,0.07760934,31.549026,49.17015,0.064042855,0.6232848,10.646935,0.000275885,1.14E-32,0.648168998
11.97264,0.001093,291.5919,2.5547552,0.011863192,7.914569,0.102883365,30.69014,48.295616,0.07838579,0.6077609,9.324495,0.001745754,1.52E-08,1.286229715
11.841445,0.000988206,292.39523,2.485992,0.012502395,7.91209,0.103277554,30.699244,47.900448,0.0771185,0.6058945,9.332407,0.001638293,3.17E-10,1.32154727
11.773414,0.000911823,292.69093,2.4141376,0.012185786,7.9140286,0.10293223,30.739113,47.53238,0.076719894,0.59636515,9.386792,0.00180819,2.28E-16,1.325086698
11.453365,0.000863736,293.85015,2.347719,0.010312064,7.92341,0.10229431,30.800062,46.698654,0.078697354,0.6141099,9.501342,0.001857669,7.60E-18,1.249286769
11.696954,0.000822398,292.35473,2.2839124,0.010123187,7.923436,0.10098796,30.850468,46.706898,0.08245261,0.61834353,9.62673,0.002001308,9.70E-19,1.268440404
11.92546,0.000785877,290.9015,2.2300489,0.009945725,7.9192743,0.10064566,30.899206,46.818836,0.084396444,0.6183717,9.684021,0.001985252,7.50E-20,1.27128134
11.810931,0.000745213,290.14483,2.1744969,0.009723731,7.9200964,0.100704856,31.018435,46.44029,0.084657906,0.60372186,9.680926,0.001835909,6.87E-27,1.21255844
12.128733,0.000694984,287.79912,2.1159449,0.009568922,7.918935,0.100397425,31.149122,46.856724,0.08444307,0.5962872,9.649887,0.00160753,2.53E-27,1.148127852
12.687257,0.000641646,284.24838,2.0648844,0.009128862,7.9185305,0.09915179,31.20565,47.61061,0.084933716,0.60100085,9.641653,0.001173342,1.61E-27,1.057818113
12.975815,0.000588158,281.62906,2.0176002,0.008814771,7.916289,0.097374046,31.207426,47.85607,0.08653694,0.5823415,9.650058,0.000993852,3.44E-29,0.943955182
18.04762,0.002547891,257.50604,3.7280952,0.08773047,7.9111032,0.006437233,27.330698,50.5013,0.22290749,0.61765474,10.947475,0.005151471,5.54E-14,3.940600493
16.99034,0.001848476,261.5716,3.4992083,0.016724376,7.9085474,0.028033082,28.077394,50.39429,0.1980072,0.585326,10.577251,0.001231103,2.53E-15,2.358587082
15.65026,0.001458525,267.96612,3.298409,0.011851948,7.9060717,0.052959458,28.727509,49.978226,0.12449308,0.60057795,10.0851925,0.000817812,3.70E-16,1.55109562
15.149032,0.001356555,271.85845,3.1336604,0.014071181,7.9107924,0.07385283,29.2765,50.870407,0.09706179,0.62851477,9.663722,0.00072848,3.35E-17,1.632180637
14.555858,0.001338858,275.2432,2.9459812,0.011376267,7.904966,0.08727322,29.55306,50.905525,0.08062181,0.62400347,9.411906,0.0006654,4.18E-23,1.284636983
14.111579,0.001372477,277.59907,2.8196117,0.012437949,7.909236,0.09350078,29.675936,50.44667,0.080260455,0.593111,9.329111,0.000740738,2.25E-23,1.252014589
13.452972,0.001482067,281.61517,2.7815078,0.014961202,7.912523,0.09645406,29.993908,49.94642,0.083406805,0.5905116,9.346493,0.001038307,1.37E-23,1.453434036
12.306911,0.001591924,289.19023,2.746397,0.016113723,7.917424,0.09916259,30.42323,48.648544,0.08828509,0.61305267,9.394023,0.001597431,5.47E-25,1.640822884
11.036498,0.001487988,297.3913,2.676087,0.01588111,7.916426,0.10244492,30.603533,46.69705,0.08771869,0.61373484,9.425265,0.002647036,9.99E-30,1.653923785
10.87654,0.001306389,298.9738,2.608523,0.014984462,7.9180183,0.104295475,30.608625,46.30724,0.084800486,0.62179667,9.477054,0.003025023,1.12E-32,1.653205179
15.725143,0.00034367,258.2282,1.4643648,0.002894773,7.9799676,0.06540473,33.117023,44.139523,0.058037047,0.5674741,12.051099,0.000242411,1.19E-05,0.334052429
15.582799,0.000320061,258.1562,1.4403907,0.002746932,7.974507,0.06369064,33.244377,43.583065,0.057357363,0.58158624,12.15476,0.000226321,1.12E-11,0.318086508
15.600163,0.000297372,257.645,1.4149286,0.002908303,7.974298,0.06218994,33.35576,43.378902,0.057605674,0.5815344,12.245281,0.000229416,5.64E-13,0.330630305
15.809708,0.000279764,256.471,1.3854906,0.003289542,7.9739842,0.060748334,33.494816,43.489815,0.05913973,0.5976367,12.363764,0.000236276,8.74E-14,0.377851081
15.998581,0.000266414,255.34537,1.3479142,0.003741228,7.9744143,0.059298953,33.645905,43.488033,0.06236158,0.604068,12.551783,0.000272584,8.47E-15,0.445578652
12.957572,0.00025517,280.89675,1.5412089,0.006698032,7.958222,0.08977879,31.431889,47.316742,0.100881814,0.6085736,9.826689,0.000486628,2.18E-09,0.683237753
13.081329,0.000251359,279.83877,1.5462027,0.006512502,7.961843,0.089019595,31.455406,47.344505,0.09519314,0.6126524,9.871849,0.000442904,1.12E-10,0.651622216
13.2105255,0.000249818,278.85,1.5476902,0.006007811,7.963331,0.08819581,31.499634,47.301403,0.08950227,0.6145387,9.94113,0.000409281,1.75E-11,0.611302837
13.030319,0.000252943,278.73355,1.5485213,0.0054366,7.966897,0.08677831,31.577824,46.52721,0.08590953,0.6152568,10.0731235,0.000388647,1.72E-12,0.551137582
13.294832,0.000263958,276.8924,1.5508084,0.005114323,7.967742,0.08421358,31.695673,46.266808,0.08255808,0.6165411,10.306053,0.000373035,2.76E-17,0.529123384
13.569341,0.000281189,274.80203,1.5538192,0.004689143,7.969336,0.081030106,31.870266,45.766617,0.080067155,0.60950255,10.624084,0.00036038,2.04E-17,0.496573701
13.763877,0.000297965,273.13605,1.5548922,0.004327205,7.973674,0.07829471,32.035667,45.14919,0.07962421,0.6061748,10.934833,0.000354451,1.16E-17,0.470625479
14.038753,0.000311787,271.48607,1.5528692,0.004258191,7.977763,0.07629934,32.176395,44.898052,0.080000755,0.60594535,11.186778,0.000350117,9.52E-19,0.473356991
14.300043,0.000321354,269.9235,1.5470419,0.004418697,7.9833827,0.07519654,32.29218,44.882824,0.080220554,0.5926461,11.356134,0.000365886,6.30E-24,0.49700839
14.577643,0.000329513,268.38222,1.5372285,0.004398482,7.9880986,0.0746013,32.38638,44.990395,0.07912547,0.5928611,11.4597855,0.000360729,1.25E-23,0.508127904
14.625959,0.000338521,267.31667,1.5242338,0.004253451,7.9876547,0.07406361,32.476295,44.720787,0.077164594,0.57495624,11.518634,0.00037315,3.83E-26,0.487310308
14.864696,0.000347704,265.6286,1.5099352,0.004140307,7.9831676,0.073153285,32.578976,44.74566,0.07289511,0.5680023,11.57236,0.000363502,5.08E-30,0.473776066
9.448811,0.001388193,307.33126,2.64917,0.014821078,7.929041,0.10436801,29.976109,42.24272,0.09583854,0.6473914,9.702827,0.005604818,4.23E-07,2.153977505
9.51717,0.001240087,306.75346,2.528401,0.014243904,7.9282823,0.10477674,30.153534,42.28255,0.10243547,0.6424985,9.766957,0.005531105,2.17E-08,2.175401837
9.704096,0.001066624,305.3565,2.3698981,0.013624966,7.9306517,0.10546996,30.491472,42.583584,0.10890754,0.6408293,9.815793,0.005531022,3.41E-09,2.210902491
10.022177,0.000895305,302.85066,2.204163,0.012026811,7.926347,0.1061512,30.799368,43.13849,0.11635165,0.6556265,9.844601,0.004849894,3.36E-10,2.110181933
10.336954,0.000748738,300.6912,2.0450924,0.011077106,7.924985,0.1069137,31.031725,43.73698,0.13239577,0.6484972,9.8142,0.004241881,7.39E-15,1.992999583
9.843055,0.000616396,302.4955,1.8875978,0.0100695,7.9483237,0.10775839,31.387867,43.18781,0.17907414,0.6562498,9.729063,0.003347855,5.64E-15,1.903855933
10.109973,0.000516275,300.64058,1.7599103,0.008708008,7.933648,0.10756923,31.6596,43.958572,0.18352403,0.6365335,9.6383905,0.002763613,3.13E-15,1.650112404
10.951284,0.000443367,295.5481,1.6661341,0.008109508,7.9152126,0.10655292,31.8115,45.554897,0.17256594,0.626379,9.574407,0.002095804,3.05E-16,1.407266369
11.413273,0.000386471,292.76264,1.5906059,0.007633128,7.917406,0.10542836,31.952461,46.591084,0.16865735,0.653654,9.56713,0.001421536,1.08E-20,1.233395528
